start,end,loglik,events
20159.860,20219.860,-14.332869,150
20219.860,20279.860,306.548054,286
20279.860,20339.860,151.482049,239
20339.860,20399.860,265.855010,322
20399.860,20459.860,611.623729,448
20459.860,20519.860,119.676733,240
20519.860,20579.860,89.346026,219
20579.860,20639.860,14.851828,181
20639.860,20699.860,27.574816,148
20699.860,20759.860,141.574307,237
20759.860,20819.860,129.814882,160
20819.860,20879.860,45.008233,184
20879.860,20939.860,85.183616,211
20939.860,20999.860,-98.017319,93
20999.860,21059.860,-113.803256,60
21059.860,21119.860,94.760866,170
21119.860,21179.860,105.347147,200
21179.860,21239.860,359.103833,332
21239.860,21299.860,284.013654,286
21299.860,21359.860,77.533581,219
21359.860,21419.860,28.699088,190
21419.860,21479.860,65.400454,189
21479.860,21539.860,-2.457247,163
21539.860,21599.860,202.332963,228
21599.860,21659.860,36.847501,132
21659.860,21719.860,121.234653,177
21719.860,21779.860,112.663828,174
21779.860,21839.860,336.044108,314
21839.860,21899.860,75.382008,195
21899.860,21959.860,128.404425,204
21959.860,22019.860,95.003341,147
22019.860,22079.860,284.422066,245
22079.860,22139.860,213.474757,188
22139.860,22199.860,-18.844814,148
22199.860,22259.860,-40.628043,120
22259.860,22319.860,-63.495374,97
22319.860,22379.860,-100.845089,131
22379.860,22439.860,495.730076,291
22439.860,22499.860,197.638562,211
22499.860,22559.860,48.402661,193
22559.860,22619.860,132.341637,156
22619.860,22679.860,-5.872327,163
22679.860,22739.860,225.282869,233
22739.860,22799.860,5.260025,163
22799.860,22859.860,104.631486,185
22859.860,22919.860,121.227218,221
22919.860,22979.860,252.046358,278
22979.860,23039.860,-54.011097,162
23039.860,23099.860,190.040718,247
23099.860,23159.860,-49.306984,132
23159.860,23219.860,4.543285,130
23219.860,23279.860,143.163710,274
23279.860,23339.860,2.931481,169
23339.860,23399.860,117.833105,202
23399.860,23459.860,-11.596075,139
23459.860,23519.860,-26.152487,119
23519.860,23579.860,-18.658903,125
23579.860,23639.860,76.634299,149
23639.860,23699.860,-42.722040,134
23699.860,23759.860,177.459262,219
23759.860,23819.860,-53.710875,120
23819.860,23879.860,49.072963,147
23879.860,23939.860,46.685922,146
23939.860,23999.860,44.781303,159
23999.860,24059.860,-49.597441,134
24059.860,24119.860,36.423684,176
24119.860,24179.860,85.581850,246
24179.860,24239.860,14.583134,174
24239.860,24299.860,-28.178741,173
24299.860,24359.860,-113.006182,93
24359.860,24419.860,130.358080,237
24419.860,24479.830,-13.851518,133
