start,end,loglik,events
21419.518,22319.518,2005.949878,2973
22319.518,23219.518,-490.098284,1883
23219.518,24119.518,983.011326,2876
24119.518,25019.518,639.041873,2731
25019.518,25919.518,526.884154,2895
25919.518,26009.414,-85.235794,218
