start,end,loglik,events
20159.860,21059.860,1698.629028,3178
21059.860,21959.860,1979.338465,3173
21959.860,22859.860,1466.660415,2671
22859.860,23759.860,827.479870,2700
23759.860,24479.830,86.222120,1938
