start,end,loglik,events
21419.518,21479.518,-40.721863,96
21479.518,21539.518,-97.122896,67
21539.518,21599.518,113.739613,175
21599.518,21659.518,80.570723,180
21659.518,21719.518,66.719575,204
21719.518,21779.518,41.007457,165
21779.518,21839.518,202.777256,248
21839.518,21899.518,419.756866,300
21899.518,21959.518,25.255859,160
21959.518,22019.518,198.238036,219
22019.518,22079.518,185.169627,242
22079.518,22139.518,80.470226,193
22139.518,22199.518,-77.676244,113
22199.518,22259.518,376.546308,266
22259.518,22319.518,426.991536,345
22319.518,22379.518,68.509894,170
22379.518,22439.518,-51.958815,134
22439.518,22499.518,0.890097,133
22499.518,22559.518,-33.262981,122
22559.518,22619.518,244.237842,223
22619.518,22679.518,-114.142142,104
22679.518,22739.518,-120.145550,112
22739.518,22799.518,40.336867,140
22799.518,22859.518,-40.274777,132
22859.518,22919.518,-79.107363,106
22919.518,22979.518,-68.062193,127
22979.518,23039.518,-77.399942,113
23039.518,23099.518,-105.438950,68
23099.518,23159.518,-73.003555,92
23159.518,23219.518,-50.317858,107
23219.518,23279.518,-10.624073,112
23279.518,23339.518,-73.572085,133
23339.518,23399.518,131.035000,192
23399.518,23459.518,31.035502,166
23459.518,23519.518,457.794200,381
23519.518,23579.518,319.344944,336
23579.518,23639.518,49.925214,170
23639.518,23699.518,-64.586392,102
23699.518,23759.518,-73.367764,156
23759.518,23819.518,-1.243685,172
23819.518,23879.518,14.516659,187
23879.518,23939.518,118.740101,197
23939.518,23999.518,-101.951851,114
23999.518,24059.518,-45.359145,162
24059.518,24119.518,244.831723,296
24119.518,24179.518,454.897107,376
24179.518,24239.518,218.897019,239
24239.518,24299.518,-20.442474,152
24299.518,24359.518,174.269154,248
24359.518,24419.518,22.771965,186
24419.518,24479.518,4.204396,177
24479.518,24539.518,-81.773485,136
24539.518,24599.518,187.991066,207
24599.518,24659.518,70.712549,163
24659.518,24719.518,-42.899568,135
24719.518,24779.518,-69.098799,116
24779.518,24839.518,-83.400545,164
24839.518,24899.518,-25.465383,155
24899.518,24959.518,-34.902241,179
24959.518,25019.518,-110.082956,98
25019.518,25079.518,-96.448523,118
25079.518,25139.518,-120.177389,84
25139.518,25199.518,89.149420,156
25199.518,25259.518,-2.052600,216
25259.518,25319.518,247.143833,264
25319.518,25379.518,-63.828357,191
25379.518,25439.518,15.299082,215
25439.518,25499.518,86.362562,190
25499.518,25559.518,135.174229,243
25559.518,25619.518,-15.897922,213
25619.518,25679.518,28.636505,178
25679.518,25739.518,133.450433,253
25739.518,25799.518,137.517129,204
25799.518,25859.518,-69.054187,143
25859.518,25919.518,66.562633,227
25919.518,25979.518,-44.729704,143
25979.518,26009.414,-44.163297,75
